出表日期,公司代號,公司名稱,股東常(臨時)會日期-常或臨時,股東常(臨時)會日期-日期,停止過戶起訖日期-起,停止過戶起訖日期-訖,預擬配發現金(股利)(元/股)-盈餘,預擬配發現金(股利)(元/股)-法定盈餘公積、資本公積,預擬配股(元/股)-盈餘,預擬配股(元/股)-法定盈餘公積、資本公積,擬現金增資金額(元),現金增資認購率(%),員工紅利-現金紅利(元),員工紅利-股票紅利(股),特別股股利(元/股),董監酬勞(元),公告日期,公告時間,種類
"1120831","4806","昇華","常會","1120918","1120721","1120918","","","","","","","0","0","","0","1120706","172741",""
"1120831","4806","昇華","臨時會","1120807","1120709","1120807","","","","","","","0","0","","0","1120705","163326",""
"1120831","4903","聯光通","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120504","174627",""
"1120831","4905","台聯電","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120325","110627",""
"1120831","4907","富宇","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120313","122948",""
"1120831","4908","前鼎","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120502","190506",""
"1120831","4909","新復興","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120328","165504",""
"1120831","4911","德英","常會","1120609","1120411","1120609","","","","","","","0","0","","0","1120317","94002",""
"1120831","4923","力士","常會","1120411","1120211","1120411","","","","","","","0","0","","0","1120217","122206",""
"1120831","4924","欣厚-KY","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120411","170002",""
"1120831","4931","新盛力","常會","1120612","1120414","1120612","","","","","","","0","0","","0","1120417","182659",""
"1120831","4933","友輝","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120318","220244",""
"1120831","4939","亞電","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120303","140241",""
"1120831","4944","兆遠","常會","1120613","1120415","1120613","","","","","","","0","0","","0","1120504","170521",""
"1120831","4944","兆遠","臨時會","1120324","1120223","1120324","","","","","","","0","0","","0","1120206","165031",""
"1120831","4945","陞達科技","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120222","181928",""
"1120831","4946","辣椒","臨時會","1120825","1120727","1120825","","","","","","","0","0","","0","1120711","184238",""
"1120831","4946","辣椒","常會","1120613","1120415","1120613","","","","","","","0","0","","0","1120426","175939",""
"1120831","4950","牧東","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120329","163932",""
"1120831","4950","牧東","臨時會","1120302","1120201","1120302","","","","","","","0","0","","0","1120130","181117",""
"1120831","4951","精拓科","常會","1120518","1120320","1120518","","","","","","","0","0","","0","1120323","170816",""
"1120831","4953","緯軟","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120330","172902",""
"1120831","4966","譜瑞-KY","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120322","113516",""
"1120831","4971","IET-KY","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120502","190529",""
"1120831","4972","湯石照明","常會","1120525","1120327","1120525","","","","","","","0","0","","0","1120419","175812",""
"1120831","4973","廣穎電通","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120321","100741",""
"1120831","4974","亞泰","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120327","152128",""
"1120831","4979","華星光","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120509","105256",""
"1120831","4987","科誠","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120511","173453",""
"1120831","4991","環宇-KY","常會","1120606","1120408","1120606","","","","","","","0","0","","0","1120413","202006",""
"1120831","4995","晶達","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120306","175336",""
"1120831","5009","榮剛","常會","1120525","1120327","1120525","","","","","","","0","0","","0","1120406","102237",""
"1120831","5011","久陽","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120504","105036",""
"1120831","5013","強新","常會","1120612","1120414","1120612","","","","","","","0","0","","0","1120314","154121",""
"1120831","5014","建錩","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120510","111247",""
"1120831","5015","華祺","常會","1120612","1120414","1120612","","","","","","","0","0","","0","1120320","180347",""
"1120831","5016","松和","常會","1120608","1120410","1120608","","","","","","","0","0","","0","1120320","180459",""
"1120831","5201","凱衛","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120420","142329",""
"1120831","5202","力新","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120329","135641",""
"1120831","5205","中茂","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120330","174654",""
"1120831","5206","坤悅","常會","1120609","1120411","1120609","","","","","","","0","0","","0","1120419","193343",""
"1120831","5209","新鼎","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120413","200946",""
"1120831","5210","寶碩","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120425","154941",""
"1120831","5211","蒙恬","常會","1120529","1120331","1120529","","","","","","","0","0","","0","1120313","123351",""
"1120831","5212","凌網","常會","1120628","1120430","1120628","","","","","0","0.00","0","0","","0","1120406","161159",""
"1120831","5213","亞昕","常會","1120606","1120408","1120606","","","","","","","0","0","","0","1120401","184443",""
"1120831","5220","萬達光電","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120420","142232",""
"1120831","5223","安力-KY","常會","1120615","1120417","1120615","","","","","0","0.00","0","0","","0","1120322","175011",""
"1120831","5227","立凱-KY","常會","1120615","1120417","1120615","","","","","0","0.00","0","0","","0","1120505","85807",""
"1120831","5228","鈺鎧","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120505","174225",""
"1120831","5230","雷笛克光學","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120331","83509",""
"1120831","5236","凌陽創新","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120223","164246",""
"1120831","5245","智晶","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120511","193519",""
"1120831","5251","天鉞電","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120424","165716",""
"1120831","5263","智崴","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120316","100943",""
"1120831","5272","笙科","常會","1120607","1120409","1120607","","","","","0","0.00","0","0","","0","1120418","184637",""
"1120831","5274","信驊","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120307","180412",""
"1120831","5276","達輝-KY","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120328","180752",""
"1120831","5278","尚凡","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120320","162012",""
"1120831","5281","大峽谷-KY","常會","1120525","1120327","1120525","","","","","","","0","0","","0","1120410","134056",""
"1120831","5287","數字","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120327","110718",""
"1120831","5289","宜鼎","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120302","102702",""
"1120831","5291","邑昇","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120504","174430",""
"1120831","5299","杰力","常會","1120609","1120411","1120609","","","","","","","0","0","","0","1120410","210429",""
"1120831","5301","寶得利","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120512","211538",""
"1120831","5302","太欣","常會","1120626","1120428","1120626","","","","","0","0.00","0","0","","0","1120330","195216",""
"1120831","5309","系統電","常會","1120427","1120227","1120427","","","","","","","0","0","","0","1120314","170507",""
"1120831","5310","天剛","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120327","110808",""
"1120831","5312","寶島科","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120412","120459",""
"1120831","5314","世紀","常會","1120606","1120408","1120606","","","","","","","0","0","","0","1120316","211546",""
"1120831","5315","光聯","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120306","172307",""
"1120831","5321","美而快","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120508","154009",""
"1120831","5324","士開","常會","1120601","1120403","1120601","","","","","","","0","0","","0","1120316","103908",""
"1120831","5328","華容","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120323","180421",""
"1120831","5340","建榮","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120302","181224",""
"1120831","5344","立衛","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120310","105758",""
"1120831","5345","天揚","常會","1120612","1120414","1120612","","","","","0","0.00","0","0","","0","1120503","162159",""
"1120831","5347","世界","常會","1120613","1120415","1120613","","","","","","","0","0","","0","1120325","175444",""
"1120831","5348","正能量智能","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120516","174408",""
"1120831","5351","鈺創","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120511","175419",""
"1120831","5353","台林","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120316","180708",""
"1120831","5355","佳總","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120323","183829",""
"1120831","5356","協益","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120503","150454",""
"1120831","5364","力麗店","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120317","164025",""
"1120831","5371","中光電","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120425","85644",""
"1120831","5381","合正","臨時會","1120928","1120830","1120928","","","","","","","0","0","","0","1120811","90751",""
"1120831","5381","合正","常會","1120605","1120407","1120605","","","","","","","0","0","","0","1120424","143213",""
"1120831","5383","金利","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120322","171533",""
"1120831","5386","青雲","常會","1120608","1120410","1120608","","","","","","","0","0","","0","1120310","171125",""
"1120831","5392","能率","常會","1120613","1120415","1120613","","","","","","","0","0","","0","1120424","161728",""
"1120831","5398","慕康生醫","常會","1120612","1120414","1120612","","","","","0","0.00","0","0","","0","1120323","55028",""
"1120831","5403","中菲","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120421","160251",""
"1120831","5410","國眾","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120314","93827",""
"1120831","5425","台半","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120508","90612",""
"1120831","5426","振發","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120322","175211",""
"1120831","5432","新門","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120317","161302",""
"1120831","5438","東友","常會","1120615","1120417","1120615","","","","","0","0.00","0","0","","0","1120407","182518",""
"1120831","5439","高技","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120323","60014",""
"1120831","5443","均豪","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120223","171327",""
"1120831","5450","南良","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120411","194530",""
"1120831","5452","佶優","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120330","171752",""
"1120831","5455","昇益","常會","1120609","1120411","1120609","","","","","","","0","0","","0","1120318","220219",""
"1120831","5457","宣德","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120324","173232",""
"1120831","5460","同協","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120421","102425",""
"1120831","5464","霖宏","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120317","174617",""
"1120831","5465","富驊","常會","1120613","1120415","1120613","","","","","","","0","0","","0","1120324","173302",""
"1120831","5468","凱鈺","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120313","180138",""
"1120831","5474","聰泰","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120314","141220",""
"1120831","5475","德宏","常會","1120609","1120411","1120609","","","","","","","0","0","","0","1120321","164719",""
"1120831","5478","智冠","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120428","102124",""
"1120831","5481","新華","常會","1120609","1120411","1120609","","","","","","","0","0","","0","1120315","165347",""
"1120831","5483","中美晶","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120327","121440",""
"1120831","5487","通泰","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120320","174937",""
"1120831","5488","松普","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120502","134516",""
"1120831","5489","彩富","常會","1120616","1120418","1120616","","","","","0","0.00","0","0","","0","1120314","115013",""
"1120831","5490","同亨","常會","1120613","1120415","1120613","","","","","0","0.00","0","0","","0","1120428","194713",""
"1120831","5493","三聯","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120224","182433",""
"1120831","5498","凱崴","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120504","111943",""
"1120831","5508","永信建","常會","1120606","1120408","1120606","","","","","","","0","0","","0","1120302","180853",""
"1120831","5511","德昌","常會","1120616","1120418","1120616","","","","","0","0.00","0","0","","0","1120329","135909",""
"1120831","5512","力麒","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120324","84016",""
"1120831","5514","三豐","常會","1120525","1120327","1120525","","","","","","","0","0","","0","1120308","101139",""
"1120831","5516","雙喜","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120413","142838",""
"1120831","5520","力泰","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120325","140849",""
"1120831","5523","豐謙","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120316","102450",""
"1120831","5529","鉅陞","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120407","120051",""
"1120831","5530","龍巖","常會","1120526","1120328","1120526","","","","","","","0","0","","0","1120306","112955",""
"1120831","5536","聖暉*","常會","1120525","1120327","1120525","","","","","","","0","0","","0","1120330","160728",""
"1120831","5543","桓鼎-KY","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120413","202539",""
"1120831","5601","台聯櫃","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120320","93853",""
"1120831","5603","陸海","常會","1120609","1120411","1120609","","","","","0","0.00","0","0","","0","1120414","202435",""
"1120831","5604","中連","常會","1120602","1120404","1120602","","","","","","","0","0","","0","1120210","85850",""
"1120831","5609","中菲行","常會","1120606","1120408","1120606","","","","","","","0","0","","0","1120426","182838",""
"1120831","5701","劍湖山","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120516","151130",""
"1120831","5701","劍湖山","臨時會","1120106","1111208","1120106","","","","","","","0","0","","0","1111118","150535",""
"1120831","5703","亞都麗緻","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120512","85433",""
"1120831","5703","亞都麗緻","臨時會","1120316","1120215","1120316","","","","","","","0","0","","0","1120112","135254",""
"1120831","5704","老爺知","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120407","120302",""
"1120831","5864","致和證","常會","1120504","1120306","1120504","","","","","","","0","0","","0","1120321","171841",""
"1120831","5878","台名","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120313","180158",""
"1120831","5902","德記","常會","1120531","1120402","1120531","","","","","0","0.00","0","0","","0","1120301","182449",""
"1120831","5903","全家","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120504","181427",""
"1120831","5904","寶雅","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120224","162548",""
"1120831","5905","南仁湖","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120510","142554",""
"1120831","6015","宏遠證","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120417","152702",""
"1120831","6016","康和證","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120413","181119",""
"1120831","6020","大展證","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120315","181035",""
"1120831","6021","美好證","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120308","145807",""
"1120831","6023","元大期貨","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120406","184415",""
"1120831","6026","福邦證","常會","1120414","1120214","1120414","","","","","","","0","0","","0","1120301","145313",""
"1120831","6101","寬魚國際","臨時會","1120821","1120723","1120821","","","","","","","0","0","","0","1120710","94508",""
"1120831","6101","寬魚國際","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120410","190500",""
"1120831","6103","合邦","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120324","174420",""
"1120831","6104","創惟","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120412","103720",""
"1120831","6109","亞元","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120315","153732",""
"1120831","6111","大宇資","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120516","174625",""
"1120831","6113","亞矽","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120328","83056",""
"1120831","6114","久威","常會","1120612","1120414","1120612","","","","","","","0","0","","0","1120324","61131",""
"1120831","6118","建達","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120324","175944",""
"1120831","6121","新普","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120315","174025",""
"1120831","6122","擎邦","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120407","120316",""
"1120831","6123","上奇","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120306","173542",""
"1120831","6124","業強","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120324","84752",""
"1120831","6125","廣運","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120321","94848",""
"1120831","6126","信音","常會","1120613","1120415","1120613","","","","","","","0","0","","0","1120427","173138",""
"1120831","6127","九豪","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120428","171049",""
"1120831","6129","普誠","常會","1120616","1120418","1120616","","","","","0","0.00","0","0","","0","1120314","145722",""
"1120831","6130","上亞科技","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120503","162245",""
"1120831","6134","萬旭","常會","1120609","1120411","1120609","","","","","","","0","0","","0","1120317","175420",""
"1120831","6138","茂達","常會","1120621","1120423","1120621","","","","","0","0.00","0","0","","0","1120511","183934",""
"1120831","6140","訊達電腦","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120511","173239",""
"1120831","6143","振曜","常會","1120613","1120415","1120613","","","","","","","0","0","","0","1120503","162437",""
"1120831","6144","得利影","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120316","115434",""
"1120831","6146","耕興","常會","1120609","1120411","1120609","","","","","","","0","0","","0","1120303","180638",""
"1120831","6147","頎邦","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120330","171141",""
"1120831","6148","驊宏資","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120401","183410",""
"1120831","6150","撼訊","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120504","175036",""
"1120831","6151","晉倫","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120322","171314",""
"1120831","6154","順發","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120317","142318",""
"1120831","6156","松上","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120324","163924",""
"1120831","6158","禾昌","常會","1120606","1120408","1120606","","","","","0","0.00","0","0","","0","1120426","175535",""
"1120831","6160","欣技","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120428","102030",""
"1120831","6161","捷波","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120512","142528",""
"1120831","6163","華電網","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120426","141325",""
"1120831","6167","久正","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120324","172609",""
"1120831","6169","昱泉","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120330","173236",""
"1120831","6170","統振","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120508","105457",""
"1120831","6171","大城地產","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120328","83143",""
"1120831","6173","信昌電","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120505","85617",""
"1120831","6174","安碁","常會","1120524","1120326","1120524","","","","","0","0.00","0","0","","0","1120308","211759",""
"1120831","6175","立敦","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120512","110550",""
"1120831","6179","亞通","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120515","162613",""
"1120831","6180","橘子","常會","1120620","1120422","1120620","","","","","0","0.00","0","0","","0","1120328","152726",""
"1120831","6182","合晶","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120425","173159",""
"1120831","6185","幃翔","常會","1120612","1120414","1120612","","","","","","","0","0","","0","1120407","141720",""
"1120831","6186","新潤","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120508","182116",""
"1120831","6187","萬潤","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120327","85600",""
"1120831","6188","廣明","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120316","173806",""
"1120831","6190","萬泰科","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120320","102858",""
"1120831","6194","育富","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120327","183902",""
"1120831","6195","詩肯","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120330","172341",""
"1120831","6198","瑞築","常會","1120524","1120326","1120524","","","","","0","0.00","0","0","","0","1120410","180510",""
"1120831","6199","天品","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120330","92715",""
"1120831","6203","海韻電","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120324","101618",""
"1120831","6204","艾華","常會","1120509","1120311","1120509","","","","","","","0","0","","0","1120209","134033",""
"1120831","6207","雷科","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120329","122206",""
"1120831","6208","日揚","常會","1120608","1120410","1120608","","","","","","","0","0","","0","1120309","155425",""
"1120831","6210","慶生","常會","1120614","1120416","1120614","","","","","","","0","0","","0","1120316","181153",""
"1120831","6212","理銘","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120315","163341",""
"1120831","6217","中探針","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120425","150826",""
"1120831","6218","豪勉","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120329","150629",""
"1120831","6219","富旺","常會","1120410","1120210","1120410","","","","","","","0","0","","0","1120302","190655",""
"1120831","6220","岳豐","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120426","175655",""
"1120831","6221","晉泰","常會","1120614","1120416","1120614","","","","","0","0.00","0","0","","0","1120504","170433",""
"1120831","6222","上揚","常會","1120626","1120428","1120626","","","","","0","0.00","0","0","","0","1120330","134456",""
"1120831","6223","旺矽","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120313","160441",""
"1120831","6227","茂綸","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120310","105916",""
"1120831","6228","全譜","常會","1120518","1120320","1120518","","","","","","","0","0","","0","1120325","110248",""
"1120831","6228","全譜","臨時會","1120208","1120110","1120208","","","","","","","0","0","","0","1111213","162314",""
"1120831","6229","研通","常會","1120629","1120501","1120629","","","","","","","0","0","","0","1120323","211704",""
"1120831","6231","系微","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120420","194356",""
"1120831","6233","旺玖","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120421","160603",""
"1120831","6234","高僑","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120407","221720",""
"1120831","6236","中湛","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120406","205939",""
"1120831","6237","驊訊","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120327","90003",""
"1120831","6240","松崗","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120517","145104",""
"1120831","6241","易通展","常會","1120529","1120331","1120529","","","","","0","0.00","0","0","","0","1120418","135645",""
"1120831","6242","立康","常會","1120531","1120402","1120531","","","","","0","0.00","0","0","","0","1120301","180752",""
"1120831","6244","茂迪","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120331","83626",""
"1120831","6245","立端","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120510","92709",""
"1120831","6246","臺龍","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120508","105715",""
"1120831","6248","沛波","常會","1120512","1120314","1120512","","","","","","","0","0","","0","1120313","145509",""
"1120831","6259","百徽","常會","1120628","1120430","1120628","","","","","","","0","0","","0","1120410","185834",""
"1120831","6261","久元","常會","1120613","1120415","1120613","","","","","","","0","0","","0","1120420","145911",""
"1120831","6263","普萊德","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120224","141958",""
"1120831","6264","富裔","常會","1120626","1120428","1120626","","","","","","","0","0","","0","1120411","103812",""
"1120831","6265","方土昶","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120508","174239",""
"1120831","6266","泰詠","常會","1120519","1120321","1120519","","","","","0","0.00","0","0","","0","1120327","181200",""
"1120831","6270","倍微","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120331","104809",""
"1120831","6274","台燿","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120420","161717",""
"1120831","6275","元山","常會","1120529","1120331","1120529","","","","","","","0","0","","0","1120314","184333",""
"1120831","6276","安鈦克","臨時會","1120922","1120824","1120922","","","","","","","0","0","","0","1120824","155306",""
"1120831","6276","安鈦克","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120418","174651",""
"1120831","6279","胡連","常會","1120619","1120421","1120619","","","","","","","0","0","","0","1120509","174740",""
"1120831","6284","佳邦","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120505","144537",""
"1120831","6287","元隆","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120414","143422",""
"1120831","6290","良維","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120424","140310",""
"1120831","6291","沛亨","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120315","191611",""
"1120831","6292","迅德","常會","1120526","1120328","1120526","","","","","","","0","0","","0","1120308","135936",""
"1120831","6294","智基","常會","1120616","1120418","1120616","","","","","","","0","0","","0","1120323","55657",""
"1120831","6404","通訊-KY","常會","1120628","1120430","1120628","","","","","0","0.00","0","0","","0","1120411","171054",""
"1120831","6411","晶焱","常會","1120612","1120414","1120612","","","","","","","0","0","","0","1120324","84446",""
"1120831","6417","韋僑","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120309","110539",""
"1120831","6418","詠昇","常會","1120607","1120409","1120607","","","","","","","0","0","","0","1120310","132714",""
"1120831","6419","京晨科","常會","1120627","1120429","1120627","","","","","","","0","0","","0","1120516","122827",""
"1120831","6425","易發","常會","1120516","1120318","1120516","","","","","","","0","0","","0","1120331","172951",""
"1120831","6432","今展科","常會","1120615","1120417","1120615","","","","","","","0","0","","0","1120412","103804",""
"1120831","6435","大中","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120515","90236",""
"1120831","6441","廣錠","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120426","161411",""
"1120831","6446","藥華藥","常會","1120524","1120326","1120524","","","","","","","0","0","","0","1120308","184730",""
"1120831","6457","紘康","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120327","152744",""
"1120831","6461","益得","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120414","170125",""
"1120831","6462","神盾","常會","1120621","1120423","1120621","","","","","0","0.00","0","0","","0","1120510","185404",""
"1120831","6465","威潤","常會","1120602","1120404","1120602","","","","","","","0","0","","0","1120420","113957",""
"1120831","6469","大樹","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120224","173925",""
"1120831","6470","宇智","常會","1120621","1120423","1120621","","","","","","","0","0","","0","1120511","92913",""
"1120831","6472","保瑞","常會","1120606","1120408","1120606","","","","","","","0","0","","0","1120317","165838",""
"1120831","6482","弘煜科","常會","1120613","1120415","1120613","","","","","","","0","0","","0","1120324","115546",""
"1120831","6485","點序","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120503","142011",""
"1120831","6486","互動","常會","1120530","1120401","1120530","","","","","","","0","0","","0","1120301","181919",""
"1120831","6488","環球晶","常會","1120620","1120422","1120620","","","","","","","0","0","","0","1120503","141223",""
"1120831","6492","生華科","常會","1120630","1120502","1120630","","","","","","","0","0","","0","1120504","200112",""
"1120831","6494","九齊","常會","1120531","1120402","1120531","","","","","","","0","0","","0","1120401","183847",""
"1120831","6496","科懋","常會","1120523","1120325","1120523","","","","","","","0","0","","0","1120308","175929",""
"1120831","6499","益安","常會","1120619","1120421","1120619","","","","","0","0.00","0","0","","0","1120325","175913",""
