出表日期,資料年月,公司代號,公司名稱,職稱,姓名,選任時持股,目前持股,設質股數,設質股數佔持股比例,內部人關係人目前持股合計,內部人關係人設質股數,內部人關係人設質比例
"1120818","11207","1240","茂生農經","董事長本人","吳清德","609956","640453","0","0.00%","630436","0","0.00%"
"1120818","11207","1240","茂生農經","董事本人","茂元國際股份有限公司","708817","744257","0","0.00%","0","0","0.00%"
"1120818","11207","1240","茂生農經","董事之法人代表人","羅任芬","0","8400","0","0.00%","0","0","0.00%"
"1120818","11207","1240","茂生農經","董事本人","瓏德國際事業股份有限公司","2160706","2268741","1070000","47.16%","0","0","0.00%"
"1120818","11207","1240","茂生農經","董事之法人代表人","黃大中","0","511835","0","0.00%","351347","0","0.00%"
"1120818","11207","1240","茂生農經","董事本人","徐維宏","574032","602733","0","0.00%","109779","0","0.00%"
"1120818","11207","1240","茂生農經","獨立董事本人","韓千山","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1240","茂生農經","獨立董事本人","魏巍","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1240","茂生農經","獨立董事本人","李建裕","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1240","茂生農經","總經理本人","吳清德","0","640453","0","0.00%","630436","0","0.00%"
"1120818","11207","1240","茂生農經","副總經理本人","黃大中","0","511835","0","0.00%","351347","0","0.00%"
"1120818","11207","1240","茂生農經","副總經理本人","鍾亮宏","0","97010","0","0.00%","55583","0","0.00%"
"1120818","11207","1240","茂生農經","經理本人","李安宗","0","26746","0","0.00%","0","0","0.00%"
"1120818","11207","1240","茂生農經","經理本人","林信鴻","0","34120","0","0.00%","187636","0","0.00%"
"1120818","11207","1240","茂生農經","協理本人","葉明球","0","458913","0","0.00%","7018","0","0.00%"
"1120818","11207","1240","茂生農經","財務部門主管本人","葉明球","0","458913","0","0.00%","7018","0","0.00%"
"1120818","11207","1240","茂生農經","會計部門主管本人","邱紹齊","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","董事長本人","黃茂雄","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","董事本人","光元實業股份有限公司","8925807","8925807","4400000","49.29%","0","0","0.00%"
"1120818","11207","1259","安心","董事之法人代表人","高順興","0","88142","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","董事本人","光元實業股份有限公司","8925807","8925807","4400000","49.29%","0","0","0.00%"
"1120818","11207","1259","安心","董事之法人代表人","黃尚莉","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","董事本人","日商魔術食品服務股份有限公司","8098464","8098464","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","董事之法人代表人","福光昭夫","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","董事本人","日商魔術食品服務股份有限公司","8098464","8098464","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","董事之法人代表人","平山美夫","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","董事本人","日商魔術食品服務股份有限公司","8098464","8098464","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","董事之法人代表人","瀧深淳","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","董事本人","光元實業股份有限公司","8925807","8925807","4400000","49.29%","0","0","0.00%"
"1120818","11207","1259","安心","董事之法人代表人","林建元","0","5000","0","0.00%","10000","0","0.00%"
"1120818","11207","1259","安心","董事本人","張炯昌","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","獨立董事本人","龔仁文","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","獨立董事本人","賴瑟珍","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","獨立董事本人","劉維琪","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","總經理本人","高順興","0","88142","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","副總經理本人","福光昭夫","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","副總經理本人","高順興","0","88142","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","副總經理本人","何頎胤","0","8536","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","經理本人","陳弘道","0","5000","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","協理本人","施啟寅","0","0","0","0.00%","8219","0","0.00%"
"1120818","11207","1259","安心","大股東本人","光元實業股份有限公司","0","8925807","4400000","49.29%","0","0","0.00%"
"1120818","11207","1259","安心","大股東本人","日商魔術食品服務股份有限公司","0","8098464","0","0.00%","0","0","0.00%"
"1120818","11207","1259","安心","財務部門主管本人","施啟寅","0","0","0","0.00%","8219","0","0.00%"
"1120818","11207","1259","安心","會計部門主管本人","施啟寅","0","0","0","0.00%","8219","0","0.00%"
"1120818","11207","1259","安心","其他","施啟寅","0","0","0","0.00%","8219","0","0.00%"
"1120818","11207","1264","德麥","董事長本人","林雪嬌","1787746","1787746","0","0.00%","0","0","0.00%"
"1120818","11207","1264","德麥","董事本人","吳曜宗","1462443","1462443","0","0.00%","920268","0","0.00%"
"1120818","11207","1264","德麥","董事本人","吳文欽","2503064","2503064","0","0.00%","2691612","0","0.00%"
"1120818","11207","1264","德麥","董事本人","廖本蒼","34470","34470","0","0.00%","0","0","0.00%"
"1120818","11207","1264","德麥","董事本人","曹信忠","0","0","0","0.00%","36080","0","0.00%"
"1120818","11207","1264","德麥","董事本人","韓銘義","0","0","0","0.00%","8470","0","0.00%"
"1120818","11207","1264","德麥","董事本人","李政寬","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1264","德麥","董事本人","邱俊榮","22990","22990","0","0.00%","5610","0","0.00%"
"1120818","11207","1264","德麥","獨立董事本人","楊蒂敏","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1264","德麥","獨立董事本人","張鴻文","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1264","德麥","獨立董事本人","黃仁慶","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1264","德麥","總經理本人","吳文欽","0","2503064","0","0.00%","2691612","0","0.00%"
"1120818","11207","1264","德麥","副總經理本人","何文信","0","279946","0","0.00%","384736","0","0.00%"
"1120818","11207","1264","德麥","副總經理本人","呂榮轉","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1264","德麥","副總經理本人","周允文","0","0","0","0.00%","24200","0","0.00%"
"1120818","11207","1264","德麥","副總經理本人","江進元","0","10599","0","0.00%","5500","0","0.00%"
"1120818","11207","1264","德麥","經理本人","周中理","0","2420","0","0.00%","0","0","0.00%"
"1120818","11207","1264","德麥","大股東本人","吳文欽","0","2503064","0","0.00%","2691612","0","0.00%"
"1120818","11207","1264","德麥","財務部門主管本人","邱俊榮","0","22990","0","0.00%","5610","0","0.00%"
"1120818","11207","1264","德麥","會計部門主管本人","邱俊榮","0","22990","0","0.00%","5610","0","0.00%"
"1120818","11207","1268","漢來美食","董事長本人","旺董有限公司","467755","420755","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","董事長之法人代表人","賴宗成","0","308270","0","0.00%","420755","0","0.00%"
"1120818","11207","1268","漢來美食","董事本人","固邦股份有限公司","3804415","4213231","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","董事之法人代表人","彭邵齡","0","11136","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","董事本人","國協股份有限公司","1911403","2116799","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","董事之法人代表人","侯淳淯","0","0","0","0.00%","49481","0","0.00%"
"1120818","11207","1268","漢來美食","董事本人","陳肇隆","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","獨立董事本人","陳棠","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","獨立董事本人","陳順天","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","獨立董事本人","謝騰隆","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","總經理本人","林淑婷","0","202452","0","0.00%","445481","0","0.00%"
"1120818","11207","1268","漢來美食","總經理本人","羅嶸","0","103446","0","0.00%","8239","0","0.00%"
"1120818","11207","1268","漢來美食","總經理本人","劉子銘","0","140356","0","0.00%","5567","0","0.00%"
"1120818","11207","1268","漢來美食","副總經理本人","吳若寧","0","44000","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","副總經理本人","蔡慧娟","0","52590","30896","58.74%","0","0","0.00%"
"1120818","11207","1268","漢來美食","副總經理本人","李孟栩","0","4000","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","副總經理本人","周裕翔","0","52437","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","副總經理本人","陳潤祺","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","副總經理本人","陳冠雅","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","協理本人","侯宣羽","0","6396","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","大股東本人","又達興業股份有限公司","0","14751245","5300000","35.92%","0","0","0.00%"
"1120818","11207","1268","漢來美食","財務部門主管本人","柯柏良","0","90874","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","會計部門主管本人","柯柏良","0","90874","0","0.00%","0","0","0.00%"
"1120818","11207","1268","漢來美食","其他","柯柏良","0","90874","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","董事長本人","宣德科技股份有限公司","22599000","22599000","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","董事長之法人代表人","蔡鎮隆","0","805000","0","0.00%","1510000","0","0.00%"
"1120818","11207","1336","台翰","董事本人","宣德科技股份有限公司","22599000","22599000","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","董事之法人代表人","李晉誠","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","董事本人","宣德科技股份有限公司","22599000","22599000","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","董事之法人代表人","張誌仁","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","董事本人","楊劍平","670000","670000","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","獨立董事本人","莊偉民","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","獨立董事本人","林俊儀","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","獨立董事本人","陳怡萍","40000","40000","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","獨立董事本人","鍾鼎君","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","總經理本人","蔡鎮隆","0","805000","0","0.00%","1510000","0","0.00%"
"1120818","11207","1336","台翰","副總經理本人","黃小凌","0","36679","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","副總經理本人","張誌仁","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","協理本人","陳金鐘","0","112000","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","協理本人","二宮隆義","0","259122","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","協理本人","陳正文","0","6000","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","大股東本人","宣德科技股份有限公司","0","22599000","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","財務部門主管本人","陳金鐘","0","112000","0","0.00%","0","0","0.00%"
"1120818","11207","1336","台翰","會計部門主管本人","陳金鐘","0","112000","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","董事長本人","允明投資股份有限公司","1751000","1751000","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","董事長之法人代表人","陳明賢","0","293589","0","0.00%","1764018","0","0.00%"
"1120818","11207","1565","精華","董事本人","周育然","1388612","1388612","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","董事本人","褚英傑","402000","402000","0","0.00%","32926","0","0.00%"
"1120818","11207","1565","精華","董事本人","何椿柏","203749","203749","0","0.00%","397356","0","0.00%"
"1120818","11207","1565","精華","董事本人","豹達股份有限公司","297309","297309","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","董事之法人代表人","陳昱豪","0","129124","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","獨立董事本人","黎昌州","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","獨立董事本人","盧一言","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","獨立董事本人","程守真","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","總經理本人","周育然","0","1388612","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","副總經理本人","陳明賢","0","293589","0","0.00%","1764018","0","0.00%"
"1120818","11207","1565","精華","財務部門主管本人","林雅蘋","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","會計部門主管本人","林雅蘋","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1565","精華","其他","林雅蘋","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","董事長本人","蕭欽銘","9870909","9870909","0","0.00%","65647","0","0.00%"
"1120818","11207","1569","濱川","董事本人","劉浩雲","498631","298631","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","董事本人","蕭欽群","7770423","7770423","0","0.00%","401947","0","0.00%"
"1120818","11207","1569","濱川","董事本人","李璠","74281","74281","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","董事本人","黃曾添","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","董事本人","謝政達","20244","20244","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","董事本人","黃仁隆","8000","4000","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","獨立董事本人","李俊賢","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","獨立董事本人","蘇二郎","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","獨立董事本人","張淳淳","10000","0","0","0.00%","12000","0","0.00%"
"1120818","11207","1569","濱川","總經理本人","蕭欽群","0","7770423","0","0.00%","401947","0","0.00%"
"1120818","11207","1569","濱川","副總經理本人","劉浩雲","0","298631","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","副總經理本人","謝政達","0","20244","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","副總經理本人","李璠","0","74281","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","協理本人","金浩","0","61815","0","0.00%","111","0","0.00%"
"1120818","11207","1569","濱川","協理本人","林佳融","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","協理本人","劉家仲","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","協理本人","黃裕能","0","222","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","財務部門主管本人","李璠","0","74281","0","0.00%","0","0","0.00%"
"1120818","11207","1569","濱川","會計部門主管本人","李璠","0","74281","0","0.00%","0","0","0.00%"
"1120818","11207","1570","力肯","董事長本人","溫銘漢","355344","355344","0","0.00%","172000","0","0.00%"
"1120818","11207","1570","力肯","董事本人","溫萬財","3407441","3407441","0","0.00%","426237","0","0.00%"
"1120818","11207","1570","力肯","董事本人","李雲仲","409132","409132","0","0.00%","522751","0","0.00%"
"1120818","11207","1570","力肯","董事本人","郭春忠","503760","503760","0","0.00%","47000","0","0.00%"
"1120818","11207","1570","力肯","董事本人","吳慧彤","1405245","1405245","0","0.00%","2164683","0","0.00%"
"1120818","11207","1570","力肯","董事本人","鄭燕俐","182776","182776","0","0.00%","681350","0","0.00%"
"1120818","11207","1570","力肯","獨立董事本人","張朝坤","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1570","力肯","獨立董事本人","陳建元","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1570","力肯","獨立董事本人","陳世國","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1570","力肯","總經理本人","溫銘漢","0","355344","0","0.00%","172000","0","0.00%"
"1120818","11207","1570","力肯","協理本人","吳曼群","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1570","力肯","財務部門主管本人","吳曼群","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1570","力肯","會計部門主管本人","吳曼群","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","董事長本人","謝順和","2211267","2211267","0","0.00%","1000564","0","0.00%"
"1120818","11207","1580","新麥","董事本人","吳曜宗","1788616","1788616","0","0.00%","1459555","0","0.00%"
"1120818","11207","1580","新麥","董事本人","謝銘璟","2112980","2112980","0","0.00%","90382","0","0.00%"
"1120818","11207","1580","新麥","董事本人","張瑞榮","380981","380981","0","0.00%","3105","0","0.00%"
"1120818","11207","1580","新麥","董事本人","蕭淑娟","123813","123813","0","0.00%","3876","0","0.00%"
"1120818","11207","1580","新麥","董事本人","張育銓","11517","11517","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","獨立董事本人","詹世弘","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","獨立董事本人","涂三遷","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","獨立董事本人","黃輝煌","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","總經理本人","謝順和","0","2211267","0","0.00%","1000564","0","0.00%"
"1120818","11207","1580","新麥","副總經理本人","蕭淑娟","0","123813","0","0.00%","3876","0","0.00%"
"1120818","11207","1580","新麥","經理本人","王泰盛","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","經理本人","黃財旺","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","經理本人","李淑媛","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","協理本人","陳志賢","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","協理本人","陳水土","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","會計部門主管本人","陳宜雯","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1580","新麥","其他","翁麗勉","0","10978","0","0.00%","1824","0","0.00%"
"1120818","11207","1584","精剛","董事長本人","榮剛材料科技股份有限公司","31903154","16317037","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","董事長之法人代表人","王炯棻","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","董事本人","榮剛材料科技股份有限公司","31903154","16317037","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","董事之法人代表人","陳政祥","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","董事本人","榮剛材料科技股份有限公司","31903154","16317037","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","董事之法人代表人","趙世傑","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","董事本人","台灣鋼鐵股份有限公司","30000000","30000000","10000000","33.33%","0","0","0.00%"
"1120818","11207","1584","精剛","董事之法人代表人","林輝政","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","董事本人","台灣鋼鐵股份有限公司","30000000","30000000","10000000","33.33%","0","0","0.00%"
"1120818","11207","1584","精剛","董事之法人代表人","吳柏成","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","獨立董事本人","林家群","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","獨立董事本人","吳怡翰","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","獨立董事本人","李勝琛","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","獨立董事本人","蕭立帆","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","總經理本人","林嘉洪","0","200000","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","副總經理本人","蔡政哲","0","257232","0","0.00%","8165","0","0.00%"
"1120818","11207","1584","精剛","協理本人","林美伶","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","大股東本人","榮剛材料科技股份有限公司","0","16317037","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","大股東本人","台灣鋼鐵股份有限公司","0","30000000","10000000","33.33%","0","0","0.00%"
"1120818","11207","1584","精剛","財務部門主管本人","林美伶","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","會計部門主管本人","林美伶","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","其他","吳柏成","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1584","精剛","其他","趙惠珍","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","董事長本人","黃亦翔","1679655","1997655","867000","43.40%","5775488","4820000","83.45%"
"1120818","11207","1586","和勤","董事本人","謝玲","5765378","5765378","4820000","83.60%","1997655","867000","43.40%"
"1120818","11207","1586","和勤","董事本人","羅泳秋","1413392","1413392","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","董事本人","家全投資股份有限公司","5536945","5536945","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","董事之法人代表人","吳家權","0","382869","0","0.00%","5536945","0","0.00%"
"1120818","11207","1586","和勤","獨立董事本人","蔡美娥","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","獨立董事本人","黃錦煌","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","獨立董事本人","陳富邦","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","獨立董事本人","鄭豐聰","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","總經理本人","黃亦翔","0","1997655","867000","43.40%","5775488","4820000","83.45%"
"1120818","11207","1586","和勤","總經理本人","黃湘怡","0","113259","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","副總經理本人","黃湘怡","0","113259","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","副總經理本人","謝玠閔","0","151032","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","協理本人","黃淑芳","0","31962","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","財務部門主管本人","陳益莊","0","30699","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","會計部門主管本人","廖仁傑","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1586","和勤","其他","陳益莊","0","30699","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","董事長本人","深耕開發股份有限公司","13000","13649","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","董事長之法人代表人","陳怡樺","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","董事本人","王秀華","5000","5249","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","董事本人","康連財","1485932","1470228","0","0.00%","5249","0","0.00%"
"1120818","11207","1591","駿吉-KY","獨立董事本人","李昭賢","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","獨立董事本人","蕭庭郎","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","總經理本人","江文洲","0","501","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","副總經理本人","陳瑞春","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","副總經理本人","李長賡","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","經理本人","康哲銘","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","財務部門主管本人","張志豪","0","72103","0","0.00%","0","0","0.00%"
"1120818","11207","1591","駿吉-KY","會計部門主管本人","張志豪","0","72103","0","0.00%","0","0","0.00%"
"1120818","11207","1593","祺驊","董事長本人","李佳蓉","1390814","1390814","1390000","99.94%","274","0","0.00%"
"1120818","11207","1593","祺驊","董事本人","碩昌投資股份有限公司","1840757","1840757","0","0.00%","0","0","0.00%"
"1120818","11207","1593","祺驊","董事之法人代表人","連子瑞","0","274","0","0.00%","1390814","1390000","99.94%"
"1120818","11207","1593","祺驊","董事本人","汪魯城","890360","890360","0","0.00%","61187","0","0.00%"
"1120818","11207","1593","祺驊","獨立董事本人","黃玉瑩","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1593","祺驊","獨立董事本人","郭維裕","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1593","祺驊","獨立董事本人","林家振","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1593","祺驊","獨立董事本人","李志祥","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1593","祺驊","總經理本人","李穎哲","0","0","0","0.00%","553808","0","0.00%"
"1120818","11207","1593","祺驊","副總經理本人","黃寧民","0","11935","0","0.00%","4589","0","0.00%"
"1120818","11207","1593","祺驊","副總經理本人","李佳蓉","0","1390814","1390000","99.94%","274","0","0.00%"
"1120818","11207","1593","祺驊","副總經理本人","汪魯城","0","890360","0","0.00%","61187","0","0.00%"
"1120818","11207","1593","祺驊","副總經理本人","連子瑞","0","274","0","0.00%","1390814","1390000","99.94%"
"1120818","11207","1593","祺驊","經理本人","陳金長","0","14032","0","0.00%","6168","0","0.00%"
"1120818","11207","1593","祺驊","協理本人","吳兆平","0","69821","0","0.00%","0","0","0.00%"
"1120818","11207","1593","祺驊","財務部門主管本人","黃寧民","0","11935","0","0.00%","4589","0","0.00%"
"1120818","11207","1593","祺驊","會計部門主管本人","黃寧民","0","11935","0","0.00%","4589","0","0.00%"
"1120818","11207","1595","川寶","董事長本人","張鴻明","2271996","2366996","0","0.00%","3326557","0","0.00%"
"1120818","11207","1595","川寶","董事本人","唐世翰","2312477","2312477","0","0.00%","2282864","0","0.00%"
"1120818","11207","1595","川寶","董事本人","林昇平","63318","63318","0","0.00%","6142","0","0.00%"
"1120818","11207","1595","川寶","董事本人","呂理宏","73000","73000","0","0.00%","232000","0","0.00%"
"1120818","11207","1595","川寶","董事本人","蔡龍泉","153308","168308","0","0.00%","0","0","0.00%"
"1120818","11207","1595","川寶","董事本人","魏景川","1016136","894136","0","0.00%","1731231","0","0.00%"
"1120818","11207","1595","川寶","董事本人","曾昌彥","1301334","1301334","0","0.00%","2594759","0","0.00%"
"1120818","11207","1595","川寶","獨立董事本人","張耀勳","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1595","川寶","獨立董事本人","楊嘉銘","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1595","川寶","獨立董事本人","呂學博","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1595","川寶","總經理本人","張鴻明","0","2366996","0","0.00%","3326557","0","0.00%"
"1120818","11207","1595","川寶","副總經理本人","曾偉倫","0","25000","0","0.00%","0","0","0.00%"
"1120818","11207","1595","川寶","協理本人","簡麗真","0","530894","0","0.00%","2366996","0","0.00%"
"1120818","11207","1595","川寶","財務部門主管本人","王瀅琇","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1595","川寶","會計部門主管本人","王瀅琇","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1595","川寶","其他","簡麗真","0","530894","0","0.00%","2366996","0","0.00%"
"1120818","11207","1595","川寶","其他","呂理宏","0","73000","0","0.00%","232000","0","0.00%"
"1120818","11207","1599","宏佳騰","董事長本人","鍾杰霖","5452164","5452164","0","0.00%","0","0","0.00%"
"1120818","11207","1599","宏佳騰","董事本人","鍾登凱","884286","704286","0","0.00%","120000","0","0.00%"
"1120818","11207","1599","宏佳騰","董事本人","黃惠輝","69032","69032","0","0.00%","2359","0","0.00%"
"1120818","11207","1599","宏佳騰","獨立董事本人","蔡明堂","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1599","宏佳騰","獨立董事本人","林志聰","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1599","宏佳騰","獨立董事本人","陳志昌","0","0","0","0.00%","0","0","0.00%"
"1120818","11207","1599","宏佳騰","獨立董事本人","薛文輝","0","0","0","0.00%","0","0","0.00%"
